DT,T,RH,AH,PT08.S1(CO)
2005-01-05 04:00:00,7.9,72.1,0.7679,1219.0
2005-01-05 05:00:00,7.6,72.7,0.7598,1187.0
2005-01-05 06:00:00,7.5,71.7,0.7439,1225.0
2005-01-05 07:00:00,7.9,70.6,0.7562,1333.0
2005-01-05 08:00:00,8.6,69.0,0.7732,1489.0
2005-01-05 09:00:00,9.1,67.5,0.7831,1596.0
2005-01-05 10:00:00,9.8,65.8,0.7967,1585.0
2005-01-05 11:00:00,11.2,61.9,0.8226,1674.0
2005-01-05 12:00:00,12.8,60.1,0.882,1741.0
2005-01-05 13:00:00,13.4,62.4,0.9513,1680.0
2005-01-05 14:00:00,14.3,61.2,0.9941,1295.0
2005-01-05 15:00:00,14.6,59.6,0.9824,1288.0
2005-01-05 16:00:00,14.2,60.0,0.9684,1281.0
2005-01-05 17:00:00,13.8,62.6,0.9862,1310.0
2005-01-05 18:00:00,13.6,64.0,0.9891,1276.0
2005-01-05 19:00:00,13.4,64.5,0.9865,1312.0
2005-01-05 20:00:00,13.5,64.7,0.9971,1332.0
2005-01-05 21:00:00,13.4,65.3,0.9967,1248.0
2005-01-05 22:00:00,13.2,64.5,0.9732,1182.0
2005-01-05 23:00:00,13.2,62.3,0.9392,1059.0
2005-01-06 00:00:00,12.5,63.7,0.9196,1056.0
2005-01-06 01:00:00,12.3,64.6,0.9229,1064.0
2005-01-06 02:00:00,12.5,63.8,0.9244,1059.0
2005-01-06 03:00:00,12.6,62.7,0.9121,991.0
2005-01-06 04:00:00,12.0,64.6,0.906,950.0
2005-01-06 05:00:00,10.7,69.5,0.8919,1005.0
2005-01-06 06:00:00,12.4,62.6,0.8994,939.0
2005-01-06 07:00:00,12.3,62.7,0.8947,961.0
2005-01-06 08:00:00,11.4,66.6,0.8948,1017.0
2005-01-06 09:00:00,11.1,70.2,0.9276,1108.0
2005-01-06 10:00:00,13.4,61.0,0.9348,1122.0
2005-01-06 11:00:00,15.9,52.2,0.9377,1099.0
2005-01-06 12:00:00,15.6,54.0,0.9515,1124.0
2005-01-06 13:00:00,16.3,51.5,0.9462,1186.0
2005-01-06 14:00:00,16.5,50.8,0.9442,1096.0
2005-01-06 15:00:00,16.3,51.9,0.9535,1120.0
2005-01-06 16:00:00,16.2,53.0,0.9687,1185.0
2005-01-06 17:00:00,15.6,54.8,0.966,1173.0
2005-01-06 18:00:00,14.5,57.5,0.944,1221.0
2005-01-06 19:00:00,14.0,60.1,0.9566,1330.0
2005-01-06 20:00:00,13.5,63.0,0.9686,1325.0
2005-01-06 21:00:00,12.6,65.4,0.9529,1195.0
2005-01-06 22:00:00,12.0,67.5,0.9413,1150.0
2005-01-06 23:00:00,10.5,72.0,0.912,1145.0
2005-01-07 00:00:00,10.0,70.9,0.8706,1041.0
2005-01-07 01:00:00,9.8,70.7,0.8571,1032.0
2005-01-07 02:00:00,8.0,75.0,0.8098,1010.0
2005-01-07 03:00:00,7.9,75.1,0.805,951.0
2005-01-07 04:00:00,7.0,77.3,0.7782,944.0
2005-01-07 05:00:00,7.2,74.4,0.7581,862.0
2005-01-07 06:00:00,6.7,75.0,0.7418,909.0
2005-01-07 07:00:00,6.4,76.3,0.7389,965.0
2005-01-07 08:00:00,6.0,78.5,0.7377,1102.0
2005-01-07 09:00:00,6.3,77.4,0.7452,1226.0
2005-01-07 10:00:00,7.7,73.8,0.7769,1132.0
2005-01-07 11:00:00,10.2,61.5,0.7638,1183.0
2005-01-07 12:00:00,11.3,58.1,0.7743,1211.0
2005-01-07 13:00:00,10.6,62.3,0.7981,1253.0
2005-01-07 14:00:00,11.1,62.0,0.8199,1311.0
2005-01-07 15:00:00,12.6,57.7,0.8387,1341.0
2005-01-07 16:00:00,13.3,56.2,0.8548,1432.0
2005-01-07 17:00:00,11.2,65.3,0.8639,1404.0
2005-01-07 18:00:00,8.8,74.6,0.8434,1493.0
2005-01-07 19:00:00,7.2,78.5,0.803,1478.0
2005-01-07 20:00:00,6.5,80.0,0.7789,1411.0
2005-01-07 21:00:00,5.8,83.8,0.7768,1387.0
2005-01-07 22:00:00,5.5,83.5,0.7619,1306.0
2005-01-07 23:00:00,5.8,81.3,0.7568,1232.0
2005-01-08 00:00:00,5.4,82.6,0.7495,1277.0
2005-01-08 01:00:00,6.4,76.3,0.7369,1063.0
2005-01-08 02:00:00,7.0,73.6,0.7417,991.0
2005-01-08 03:00:00,7.2,72.3,0.7392,989.0
2005-01-08 04:00:00,7.9,69.3,0.7413,972.0
2005-01-08 05:00:00,7.4,71.7,0.7434,973.0
2005-01-08 06:00:00,7.7,71.9,0.7575,985.0
2005-01-08 07:00:00,8.1,68.0,0.7396,1020.0
2005-01-08 08:00:00,6.7,77.1,0.7597,1192.0
2005-01-08 09:00:00,6.8,77.9,0.7756,1325.0
2005-01-08 10:00:00,8.9,66.7,0.7634,1219.0
2005-01-08 11:00:00,11.6,54.1,0.7387,1195.0
2005-01-08 12:00:00,13.5,49.4,0.7598,1230.0
2005-01-08 13:00:00,13.8,50.9,0.796,1312.0
2005-01-08 14:00:00,13.4,55.9,0.8588,1387.0
2005-01-08 15:00:00,12.9,59.0,0.8736,1375.0
2005-01-08 16:00:00,13.3,59.0,0.8945,1532.0
2005-01-08 17:00:00,13.0,61.9,0.9224,1531.0
2005-01-08 18:00:00,12.5,63.6,0.9193,1479.0
2005-01-08 19:00:00,12.2,65.8,0.931,1521.0
2005-01-08 20:00:00,12.6,65.2,0.9474,1616.0
2005-01-08 21:00:00,13.3,63.6,0.9681,1371.0
2005-01-08 22:00:00,13.5,62.6,0.9644,1198.0
2005-01-08 23:00:00,14.1,59.6,0.9563,1102.0
2005-01-09 00:00:00,14.0,61.4,0.9773,1120.0
2005-01-09 01:00:00,13.5,63.4,0.9755,1093.0
2005-01-09 02:00:00,13.2,64.2,0.9706,1112.0
2005-01-09 03:00:00,13.6,62.2,0.9643,986.0
2005-01-09 04:00:00,13.7,61.1,0.9537,934.0
2005-01-09 05:00:00,13.5,63.8,0.9801,919.0
2005-01-09 06:00:00,12.5,67.3,0.9743,929.0
2005-01-09 07:00:00,13.2,64.2,0.9664,919.0
2005-01-09 08:00:00,13.1,63.4,0.9535,944.0
2005-01-09 09:00:00,13.8,60.5,0.9526,943.0
2005-01-09 10:00:00,13.7,60.4,0.939,1036.0
2005-01-09 11:00:00,14.0,59.7,0.9495,1168.0
2005-01-09 12:00:00,15.0,56.2,0.9539,1232.0
2005-01-09 13:00:00,16.9,50.9,0.9714,1236.0
2005-01-09 14:00:00,16.6,52.4,0.981,1278.0
2005-01-09 15:00:00,16.4,53.2,0.9826,1369.0
2005-01-09 16:00:00,16.1,52.8,0.9579,1182.0
2005-01-09 17:00:00,15.7,54.4,0.9616,1210.0
2005-01-09 18:00:00,15.4,55.3,0.9616,1316.0
2005-01-09 19:00:00,15.2,54.7,0.9362,1221.0
2005-01-09 20:00:00,14.7,56.6,0.9392,1260.0
2005-01-09 21:00:00,14.4,58.2,0.9495,1231.0
2005-01-09 22:00:00,14.3,59.2,0.9608,1115.0
2005-01-09 23:00:00,14.0,60.4,0.9622,1180.0
2005-01-10 00:00:00,13.7,63.6,0.9912,1174.0
2005-01-10 01:00:00,13.1,68.7,1.0329,1178.0
2005-01-10 02:00:00,13.2,69.9,1.0526,1052.0
2005-01-10 03:00:00,12.8,71.2,1.0454,998.0
2005-01-10 04:00:00,12.9,70.4,1.0444,960.0
2005-01-10 05:00:00,12.4,72.5,1.0411,958.0
2005-01-10 06:00:00,13.0,70.3,1.0502,989.0
2005-01-10 07:00:00,12.3,73.3,1.0448,1162.0
2005-01-10 08:00:00,12.8,71.8,1.0551,1523.0
2005-01-10 09:00:00,13.1,70.2,1.0567,1511.0
2005-01-10 10:00:00,12.8,71.8,1.0551,1420.0
2005-01-10 11:00:00,13.1,70.3,1.0566,1413.0
2005-01-10 12:00:00,13.7,67.0,1.0446,1335.0
2005-01-10 13:00:00,14.0,65.4,1.0427,1451.0
2005-01-10 14:00:00,14.4,63.8,1.0421,1410.0
2005-01-10 15:00:00,14.1,65.9,1.0531,1429.0
2005-01-10 16:00:00,14.1,65.9,1.0552,1409.0
2005-01-10 17:00:00,14.1,66.0,1.0539,1372.0
2005-01-10 18:00:00,14.0,66.4,1.0536,1366.0
2005-01-10 19:00:00,13.8,66.4,1.0451,1365.0
2005-01-10 20:00:00,13.4,68.1,1.0441,1385.0
2005-01-10 21:00:00,13.2,69.1,1.0452,1361.0
2005-01-10 22:00:00,13.0,70.0,1.042,1312.0
2005-01-10 23:00:00,12.7,69.9,1.0223,1177.0
2005-01-11 00:00:00,12.0,71.9,1.0071,1205.0
2005-01-11 01:00:00,13.2,66.8,1.0087,1114.0
2005-01-11 02:00:00,12.4,69.5,0.9986,1047.0
2005-01-11 03:00:00,13.1,65.7,0.9858,982.0
2005-01-11 04:00:00,11.8,70.6,0.9731,992.0
2005-01-11 05:00:00,12.3,68.0,0.9734,977.0
2005-01-11 06:00:00,12.0,69.2,0.9697,1047.0
2005-01-11 07:00:00,11.7,69.8,0.9612,1126.0
2005-01-11 08:00:00,12.1,67.6,0.95,1474.0
2005-01-11 09:00:00,12.5,65.1,0.9399,1526.0
2005-01-11 10:00:00,12.8,62.5,0.9213,1386.0
2005-01-11 11:00:00,13.4,59.9,0.9143,1392.0
2005-01-11 12:00:00,13.4,57.9,0.8895,1363.0
2005-01-11 13:00:00,13.6,56.4,0.8754,1331.0
2005-01-11 14:00:00,13.8,56.3,0.8841,1401.0
2005-01-11 15:00:00,13.7,57.9,0.9063,1374.0
2005-01-11 16:00:00,13.6,58.9,0.9139,1436.0
2005-01-11 17:00:00,13.4,59.7,0.9142,1386.0
2005-01-11 18:00:00,13.3,61.2,0.933,1419.0
2005-01-11 19:00:00,13.2,61.8,0.9313,1428.0
2005-01-11 20:00:00,12.9,61.5,0.9139,1508.0
2005-01-11 21:00:00,12.6,63.9,0.9307,1438.0
2005-01-11 22:00:00,12.0,67.4,0.9417,1415.0
2005-01-11 23:00:00,11.9,69.0,0.9568,1433.0
2005-01-12 00:00:00,12.0,66.6,0.9293,1208.0
2005-01-12 01:00:00,11.4,69.6,0.9373,1280.0
2005-01-12 02:00:00,11.2,70.3,0.9323,1174.0
2005-01-12 03:00:00,11.5,68.2,0.9271,1022.0
2005-01-12 04:00:00,10.7,71.3,0.9161,1002.0
2005-01-12 05:00:00,10.0,74.8,0.9161,1018.0
2005-01-12 06:00:00,9.2,78.5,0.9143,1095.0
2005-01-12 07:00:00,8.8,79.4,0.9033,1182.0
2005-01-12 08:00:00,8.7,79.4,0.8944,1478.0
2005-01-12 09:00:00,8.9,76.5,0.8767,1515.0
2005-01-12 10:00:00,9.9,73.3,0.8936,1488.0
2005-01-12 11:00:00,11.8,65.5,0.901,1383.0
2005-01-12 12:00:00,13.0,60.9,0.9061,1383.0
2005-01-12 13:00:00,14.7,52.3,0.8687,1337.0
2005-01-12 14:00:00,15.1,49.6,0.8428,1243.0
2005-01-12 15:00:00,15.7,48.8,0.8657,1304.0
2005-01-12 16:00:00,15.8,48.9,0.8707,1284.0
2005-01-12 17:00:00,14.6,54.0,0.8946,1303.0
2005-01-12 18:00:00,14.3,56.3,0.9119,1461.0
2005-01-12 19:00:00,14.1,57.8,0.9262,1517.0
2005-01-12 20:00:00,13.1,62.9,0.943,1526.0
2005-01-12 21:00:00,12.0,67.5,0.9467,1495.0
2005-01-12 22:00:00,10.7,70.9,0.9113,1333.0
2005-01-12 23:00:00,10.0,73.2,0.8988,1216.0
2005-01-13 00:00:00,9.4,75.0,0.8874,1232.0
2005-01-13 01:00:00,8.5,76.9,0.8557,1181.0
2005-01-13 02:00:00,8.4,75.9,0.8407,1042.0
2005-01-13 03:00:00,6.9,80.7,0.8054,1027.0
2005-01-13 04:00:00,6.2,82.1,0.7825,915.0
2005-01-13 05:00:00,7.0,77.3,0.7759,891.0
2005-01-13 06:00:00,6.5,79.7,0.7751,937.0
2005-01-13 07:00:00,7.7,76.8,0.8112,1086.0
2005-01-13 08:00:00,8.2,74.9,0.8184,1326.0
2005-01-13 09:00:00,8.8,73.2,0.8298,1469.0
2005-01-13 10:00:00,9.7,70.1,0.8432,1321.0
2005-01-13 11:00:00,11.7,62.7,0.8586,1396.0
2005-01-13 12:00:00,13.1,58.5,0.877,1270.0
2005-01-13 13:00:00,14.2,54.1,0.8707,1189.0
2005-01-13 14:00:00,14.2,54.3,0.8757,1227.0
2005-01-13 15:00:00,14.0,56.3,0.894,1266.0
2005-01-13 16:00:00,13.5,57.8,0.8933,1277.0
2005-01-13 17:00:00,12.3,63.0,0.9015,1438.0
2005-01-13 18:00:00,11.4,68.0,0.9166,1523.0
2005-01-13 19:00:00,10.8,69.5,0.8995,1384.0
2005-01-13 20:00:00,11.0,67.1,0.8766,1283.0
2005-01-13 21:00:00,9.5,71.3,0.8458,1304.0
2005-01-13 22:00:00,8.8,71.0,0.8089,1126.0
2005-01-13 23:00:00,8.0,73.4,0.7899,1141.0
2005-01-14 00:00:00,7.6,73.0,0.7629,1183.0
2005-01-14 01:00:00,7.1,73.9,0.7515,1090.0
2005-01-14 02:00:00,7.1,73.5,0.7439,1032.0
2005-01-14 03:00:00,6.7,75.0,0.739,940.0
2005-01-14 04:00:00,5.1,81.3,0.7204,981.0
2005-01-14 05:00:00,4.3,82.9,0.6968,1104.0
2005-01-14 06:00:00,5.3,80.4,0.7234,989.0
2005-01-14 07:00:00,5.7,79.3,0.7326,1079.0
2005-01-14 08:00:00,6.8,74.8,0.7423,1472.0
2005-01-14 09:00:00,6.9,75.2,0.7505,1313.0
2005-01-14 10:00:00,8.0,71.9,0.7712,1363.0
2005-01-14 11:00:00,9.3,67.1,0.7849,1347.0
2005-01-14 12:00:00,10.2,63.6,0.7928,1240.0
2005-01-14 13:00:00,11.0,60.9,0.7966,1280.0
2005-01-14 14:00:00,11.3,60.1,0.8022,1210.0
2005-01-14 15:00:00,12.2,56.9,0.8068,1216.0
2005-01-14 16:00:00,11.9,59.1,0.8211,1320.0
2005-01-14 17:00:00,10.3,66.3,0.8286,1477.0
2005-01-14 18:00:00,8.2,74.9,0.8187,1500.0
2005-01-14 19:00:00,7.9,77.1,0.8223,1512.0
2005-01-14 20:00:00,8.3,75.0,0.8253,1496.0
2005-01-14 21:00:00,8.2,75.2,0.8185,1360.0
2005-01-14 22:00:00,8.3,69.7,0.7632,1024.0
2005-01-14 23:00:00,6.7,74.4,0.7344,1094.0
2005-01-15 00:00:00,6.4,74.9,0.7238,1111.0
2005-01-15 01:00:00,4.9,80.1,0.7011,1097.0
2005-01-15 02:00:00,4.8,79.4,0.6872,1051.0
2005-01-15 03:00:00,3.3,82.6,0.645,979.0
2005-01-15 04:00:00,2.4,86.6,0.6369,978.0
2005-01-15 05:00:00,3.4,81.4,0.6425,902.0
2005-01-15 06:00:00,4.2,77.0,0.6439,957.0
2005-01-15 07:00:00,3.5,80.8,0.6406,973.0
2005-01-15 08:00:00,3.5,80.3,0.6366,1074.0
2005-01-15 09:00:00,4.0,78.5,0.645,1115.0
2005-01-15 10:00:00,4.5,76.6,0.6534,1136.0
2005-01-15 11:00:00,5.6,72.3,0.6627,1128.0
2005-01-15 12:00:00,7.5,64.4,0.672,1196.0
2005-01-15 13:00:00,8.9,60.8,0.6921,1267.0
2005-01-15 14:00:00,10.6,55.3,0.7058,1355.0
2005-01-15 15:00:00,12.3,46.3,0.6597,1194.0
2005-01-15 16:00:00,12.2,47.0,0.6686,1188.0
2005-01-15 17:00:00,10.5,55.1,0.6993,1279.0
2005-01-15 18:00:00,8.7,66.3,0.7491,1361.0
2005-01-15 19:00:00,7.9,69.9,0.7487,1474.0
2005-01-15 20:00:00,7.6,65.3,0.6842,1235.0
2005-01-15 21:00:00,6.5,67.6,0.6608,1289.0
2005-01-15 22:00:00,5.9,66.4,0.6226,1124.0
2005-01-15 23:00:00,5.2,70.0,0.6232,1231.0
2005-01-16 00:00:00,5.2,67.8,0.6028,1289.0
2005-01-16 01:00:00,4.9,67.1,0.5863,1166.0
2005-01-16 02:00:00,5.1,65.5,0.5811,1062.0
2005-01-16 03:00:00,4.0,69.5,0.5706,1028.0
2005-01-16 04:00:00,3.7,68.9,0.5549,1003.0
2005-01-16 05:00:00,4.5,62.7,0.5343,929.0
2005-01-16 06:00:00,4.7,62.3,0.5368,951.0
2005-01-16 07:00:00,3.9,67.1,0.5483,1011.0
2005-01-16 08:00:00,5.7,54.5,0.5034,939.0
2005-01-16 09:00:00,6.1,50.3,0.4769,946.0
2005-01-16 10:00:00,9.0,39.5,0.4554,841.0
2005-01-16 11:00:00,10.7,34.4,0.4406,850.0
2005-01-16 12:00:00,11.1,33.4,0.4401,831.0
2005-01-16 13:00:00,11.9,30.8,0.4285,866.0
2005-01-16 14:00:00,11.4,32.0,0.431,819.0
2005-01-16 15:00:00,11.3,32.5,0.4334,833.0
2005-01-16 16:00:00,11.0,33.0,0.4331,877.0
2005-01-16 17:00:00,10.3,35.0,0.4377,892.0
2005-01-16 18:00:00,8.4,40.9,0.4542,899.0
2005-01-16 19:00:00,8.3,38.5,0.4228,1008.0
2005-01-16 20:00:00,8.1,37.9,0.41,1013.0
2005-01-16 21:00:00,7.7,39.0,0.4106,912.0
2005-01-16 22:00:00,7.0,41.5,0.4193,907.0
2005-01-16 23:00:00,6.6,42.6,0.4179,953.0
2005-01-17 00:00:00,6.4,44.2,0.428,916.0
2005-01-17 01:00:00,6.0,46.0,0.4349,894.0
2005-01-17 02:00:00,4.4,53.1,0.4484,895.0
2005-01-17 03:00:00,4.0,54.3,0.4454,845.0
2005-01-17 04:00:00,3.7,55.8,0.4489,837.0
2005-01-17 05:00:00,2.6,58.6,0.4385,795.0
2005-01-17 06:00:00,3.2,56.0,0.4364,874.0
2005-01-17 07:00:00,3.6,55.4,0.4419,920.0
2005-01-17 08:00:00,1.8,63.3,0.4464,1257.0
2005-01-17 09:00:00,2.4,60.2,0.4426,1222.0
2005-01-17 10:00:00,4.6,52.1,0.4472,1196.0
2005-01-17 11:00:00,8.2,40.5,0.4414,1214.0
2005-01-17 12:00:00,10.5,34.7,0.4393,1149.0
2005-01-17 13:00:00,11.1,33.3,0.4384,1166.0
2005-01-17 14:00:00,11.1,32.6,0.4292,1170.0
2005-01-17 15:00:00,12.4,28.3,0.4076,1176.0
2005-01-17 16:00:00,12.9,24.5,0.363,1147.0
2005-01-17 17:00:00,11.4,28.7,0.3865,1294.0
2005-01-17 18:00:00,9.2,39.3,0.4573,1683.0
2005-01-17 19:00:00,7.8,48.1,0.5115,1615.0
2005-01-17 20:00:00,7.2,50.6,0.517,1256.0
2005-01-17 21:00:00,6.0,53.3,0.5008,1205.0
2005-01-17 22:00:00,5.3,55.0,0.4921,1087.0
2005-01-17 23:00:00,4.2,58.1,0.4832,1092.0
2005-01-18 00:00:00,3.4,60.9,0.4809,1039.0
2005-01-18 01:00:00,3.0,60.2,0.4639,1001.0
2005-01-18 02:00:00,3.2,58.8,0.4578,925.0
2005-01-18 03:00:00,3.3,57.7,0.4516,880.0
2005-01-18 04:00:00,4.5,53.8,0.4572,873.0
2005-01-18 05:00:00,3.1,59.7,0.4604,880.0
2005-01-18 06:00:00,4.2,57.1,0.4743,950.0
2005-01-18 07:00:00,3.4,58.5,0.4608,1039.0
2005-01-18 08:00:00,3.9,57.3,0.4661,1284.0
2005-01-18 09:00:00,4.3,56.8,0.4768,1350.0
2005-01-18 10:00:00,5.6,52.9,0.4841,1476.0
2005-01-18 11:00:00,5.5,54.9,0.4985,1342.0
2005-01-18 12:00:00,5.1,64.3,0.5697,1488.0
2005-01-18 13:00:00,5.5,66.1,0.601,1557.0
2005-01-18 14:00:00,5.5,69.3,0.6331,1610.0
2005-01-18 15:00:00,5.0,75.5,0.6667,1583.0
2005-01-18 16:00:00,5.2,76.2,0.6796,1620.0
2005-01-18 17:00:00,5.3,77.4,0.6954,1605.0
2005-01-18 18:00:00,5.0,79.6,0.7022,1604.0
2005-01-18 19:00:00,5.1,83.0,0.7352,1582.0
2005-01-18 20:00:00,6.4,82.9,0.8022,1523.0
2005-01-18 21:00:00,10.3,74.0,0.9237,1172.0
2005-01-18 22:00:00,11.3,71.8,0.9577,1021.0
2005-01-18 23:00:00,9.8,81.9,0.9923,1125.0
2005-01-19 00:00:00,9.5,83.8,0.9972,1197.0
2005-01-19 01:00:00,9.9,81.0,0.9885,1174.0
2005-01-19 02:00:00,9.9,79.8,0.9725,1106.0
2005-01-19 03:00:00,6.9,76.4,0.7661,873.0
2005-01-19 04:00:00,4.8,75.7,0.659,828.0
2005-01-19 05:00:00,4.7,78.9,0.682,830.0
2005-01-19 06:00:00,5.0,75.0,0.6627,840.0
2005-01-19 07:00:00,5.6,69.5,0.6362,909.0
2005-01-19 08:00:00,7.0,64.9,0.6512,1098.0
2005-01-19 09:00:00,7.1,65.4,0.6644,1036.0
2005-01-19 10:00:00,6.4,67.4,0.6537,912.0
2005-01-19 11:00:00,5.3,75.9,0.6824,873.0
2005-01-19 12:00:00,6.3,73.0,0.7024,889.0
2005-01-19 13:00:00,8.6,63.3,0.7073,965.0
2005-01-19 14:00:00,10.0,55.0,0.6753,1009.0
2005-01-19 15:00:00,9.4,53.6,0.6333,918.0
2005-01-19 16:00:00,9.2,55.0,0.6402,920.0
2005-01-19 17:00:00,8.7,55.1,0.6228,923.0
2005-01-19 18:00:00,8.9,54.4,0.62,1021.0
2005-01-19 19:00:00,8.6,53.6,0.5992,998.0
2005-01-19 20:00:00,9.0,50.4,0.5809,1061.0
2005-01-19 21:00:00,9.2,49.8,0.5808,1016.0
2005-01-19 22:00:00,8.8,52.1,0.5918,859.0
2005-01-19 23:00:00,8.8,50.9,0.5781,945.0
2005-01-20 00:00:00,8.7,51.1,0.5755,937.0
2005-01-20 01:00:00,8.6,51.5,0.5772,876.0
2005-01-20 02:00:00,8.5,51.9,0.5766,831.0
2005-01-20 03:00:00,8.1,53.1,0.5742,828.0
2005-01-20 04:00:00,7.8,54.2,0.5755,810.0
2005-01-20 05:00:00,7.1,56.0,0.569,822.0
2005-01-20 06:00:00,7.0,57.6,0.5784,898.0
2005-01-20 07:00:00,7.5,55.3,0.5734,909.0
2005-01-20 08:00:00,7.0,56.3,0.566,1256.0
2005-01-20 09:00:00,7.6,53.5,0.5605,1298.0
2005-01-20 10:00:00,8.3,50.5,0.5558,1326.0
2005-01-20 11:00:00,12.4,37.1,0.5329,1139.0
2005-01-20 12:00:00,13.9,32.3,0.5117,1135.0
2005-01-20 13:00:00,14.4,28.9,0.4723,1117.0
2005-01-20 14:00:00,14.8,25.4,0.4259,1094.0
2005-01-20 15:00:00,15.1,20.8,0.3536,982.0
2005-01-20 16:00:00,15.4,23.5,0.4076,1107.0
2005-01-20 17:00:00,13.7,28.1,0.4381,1290.0
2005-01-20 18:00:00,11.5,37.5,0.5068,1445.0
2005-01-20 19:00:00,10.4,42.3,0.5337,1357.0
2005-01-20 20:00:00,9.9,44.0,0.5381,1248.0
2005-01-20 21:00:00,8.7,48.3,0.5458,1220.0
2005-01-20 22:00:00,8.1,49.9,0.5417,1137.0
2005-01-20 23:00:00,7.3,52.8,0.5419,1102.0
2005-01-21 00:00:00,8.0,52.2,0.5623,1082.0
2005-01-21 01:00:00,6.8,56.4,0.5609,1053.0
2005-01-21 02:00:00,6.7,57.4,0.5654,1003.0
2005-01-21 03:00:00,5.9,62.1,0.5806,1019.0
2005-01-21 04:00:00,5.4,65.9,0.5947,1071.0
2005-01-21 05:00:00,5.5,66.5,0.6054,1118.0
2005-01-21 06:00:00,5.9,65.8,0.6178,1206.0
2005-01-21 07:00:00,6.4,63.9,0.6192,1256.0
2005-01-21 08:00:00,7.2,62.2,0.6351,1501.0
2005-01-21 09:00:00,7.9,60.0,0.6406,1578.0
2005-01-21 10:00:00,8.3,58.5,0.6403,1427.0
2005-01-21 11:00:00,9.3,54.5,0.6415,1440.0
2005-01-21 12:00:00,10.2,53.1,0.6608,1522.0
2005-01-21 13:00:00,11.1,51.4,0.679,1517.0
2005-01-21 14:00:00,12.8,46.9,0.6919,1300.0
2005-01-21 15:00:00,13.1,48.0,0.7181,1401.0
2005-01-21 16:00:00,13.5,51.5,0.793,1551.0
2005-01-21 17:00:00,13.4,51.2,0.7808,1411.0
2005-01-21 18:00:00,12.1,55.3,0.7777,1434.0
2005-01-21 19:00:00,12.0,56.5,0.7924,1489.0
2005-01-21 20:00:00,10.4,64.4,0.8123,1835.0
2005-01-21 21:00:00,9.4,69.1,0.815,1804.0
2005-01-21 22:00:00,8.9,71.0,0.8115,1579.0
2005-01-21 23:00:00,8.1,73.8,0.7968,1508.0
2005-01-22 00:00:00,7.3,76.8,0.7904,1535.0
2005-01-22 01:00:00,7.3,76.7,0.7862,1395.0
2005-01-22 02:00:00,7.1,77.3,0.7826,1392.0
2005-01-22 03:00:00,6.7,78.7,0.7779,1326.0
2005-01-22 04:00:00,7.0,77.8,0.7848,1297.0
2005-01-22 05:00:00,5.7,80.5,0.7416,1331.0
2005-01-22 06:00:00,5.2,81.4,0.7276,1288.0
2005-01-22 07:00:00,5.6,80.4,0.7349,1322.0
2005-01-22 08:00:00,6.3,78.8,0.7544,1390.0
2005-01-22 09:00:00,6.9,76.9,0.7682,1443.0
2005-01-22 10:00:00,9.2,67.7,0.79,1496.0
2005-01-22 11:00:00,11.6,59.8,0.8152,1439.0
2005-01-22 12:00:00,14.0,52.0,0.8288,1432.0
2005-01-22 13:00:00,15.0,50.2,0.8495,1398.0
2005-01-22 14:00:00,14.9,49.9,0.8394,1380.0
2005-01-22 15:00:00,15.8,33.8,0.6034,1022.0
2005-01-22 16:00:00,15.4,29.3,0.5068,973.0
2005-01-22 17:00:00,14.4,25.7,0.4193,951.0
2005-01-22 18:00:00,13.4,27.2,0.4157,987.0
2005-01-22 19:00:00,12.2,28.7,0.4077,1100.0
2005-01-22 20:00:00,11.3,25.7,0.3422,1064.0
2005-01-22 21:00:00,9.7,31.9,0.3848,1316.0
2005-01-22 22:00:00,8.4,36.5,0.4035,1262.0
2005-01-22 23:00:00,8.2,36.8,0.4016,1259.0
2005-01-23 00:00:00,8.0,36.0,0.3872,1166.0
2005-01-23 01:00:00,7.0,39.9,0.4006,1066.0
2005-01-23 02:00:00,5.7,44.3,0.4093,1051.0
2005-01-23 03:00:00,4.7,46.6,0.4025,992.0
2005-01-23 04:00:00,4.2,50.8,0.4234,969.0
2005-01-23 05:00:00,4.6,45.1,0.3861,862.0
2005-01-23 06:00:00,2.7,53.3,0.4006,859.0
2005-01-23 07:00:00,3.1,51.0,0.3947,849.0
2005-01-23 08:00:00,2.5,54.1,0.4017,879.0
2005-01-23 09:00:00,3.1,53.5,0.4123,956.0
2005-01-23 10:00:00,5.0,47.5,0.418,1039.0
2005-01-23 11:00:00,5.8,43.4,0.4032,1066.0
2005-01-23 12:00:00,7.1,42.8,0.4327,1124.0
2005-01-23 13:00:00,7.9,41.6,0.4459,1160.0
2005-01-23 14:00:00,8.1,41.2,0.448,1110.0
2005-01-23 15:00:00,8.3,41.3,0.4533,1138.0
2005-01-23 16:00:00,8.9,49.1,0.5629,1095.0
2005-01-23 17:00:00,7.1,66.0,0.6678,1045.0
2005-01-23 18:00:00,5.7,75.1,0.6942,1078.0
2005-01-23 19:00:00,5.4,77.6,0.7031,1169.0
2005-01-23 20:00:00,5.4,78.2,0.7074,1174.0
2005-01-23 21:00:00,7.3,68.1,0.6979,1075.0
2005-01-23 22:00:00,5.8,74.4,0.6924,1044.0
2005-01-23 23:00:00,6.2,72.3,0.6887,1110.0
2005-01-24 00:00:00,5.9,72.7,0.6791,1086.0
2005-01-24 01:00:00,5.0,76.5,0.6728,1092.0
2005-01-24 02:00:00,4.0,80.4,0.663,1127.0
